,importance score
WDR26,0.002913283811151278
CNIH3,0.0037308981036295536
LBR,0.0001699422147854087
SRP9,0.0035266117354284922
AL591895.1,0.0018160103963093038
TMEM63A,0.003052977471294953
SDE2,0.003413254533784163
AL512343.2,0.0035072879883789403
H3F3A,0.01299432228609306
ACBD3,0.005386970242901739
PARP1,0.0011889690813049177
ITPKB,0.007592639706133411
ITPKB-AS1,0.005972902384789183
COQ8A,0.001964149940466971
ZNF678,0.00023217413738650495
SNAP47,0.007946317832119108
ARF1,0.008894305088276839
C1orf35,0.0016735247230546641
MRPL55,0.0008140286453965498
GUK1,0.0014097091638443162
GJC2,0.01271494647014357
IBA57,0.0007408212448840909
OBSCN,0.008869544499804491
TRIM11,0.0016045428441677423
HIST3H2A,0.004579322561409658
HIST3H2BB,0.003800555787478805
RNF187,0.0012562320364589512
RAB4A,0.005712918809426572
CCSAP,0.010581424338891483
NUP133,0.0030094080661850846
ABCB10,0.002547556450115402
TAF5L,0.001865734427363265
GALNT2,0.0018083294507451357
COG2,0.0010136069556655875
TTC13,0.009772107794141218
C1orf131,0.004410642394867212
GNPAT,0.0010198461019232106
SPRTN,1.3500062289722128e-05
EGLN1,0.006008137749063706
TSNAX,0.000665822502987793
DISC1,0.004839096350693512
SIPA1L2,0.00291120973132723
PCNX2,0.005019275693269747
COA6-AS1,0.0015224878627241203
TARBP1,0.00027767096522854725
IRF2BP2,0.0015349600035324128
TOMM20,0.00025978687341338157
RBM34,0.006796192097482285
ARID4B,0.039167355851985705
TBCE,0.0013704898862132815
B3GALNT2,0.008716828203009213
LYST,0.03173418592982337
GPR137B,0.0010696685892401443
ERO1B,0.002363248022976757
EDARADD,0.002763788669882186
LGALS8,0.003097015352419401
HEATR1,0.0023952155825016294
MTR,0.005090836692467618
CHRM3-AS2,0.00442353031882873
GREM2,8.797622102915333e-05
RGS7,0.0034842244995304
FH,0.0004255313969522795
KMO,0.01587126555189639
OPN3,0.0015090834519422573
CHML,0.0018413267133172875
CEP170,0.010003476052230198
SDCCAG8,0.006209949116087914
AKT3,0.0020295685052233673
AKT3-IT1,0.008960312286081039
ZBTB18,0.0019114552663225563
AL645465.1,0.004173323721453298
ADSS,0.0006515908040418369
CATSPERE,0.0008872362580821227
DESI2,0.001987110743167201
COX20,0.0015155982159140186
HNRNPU,0.01076679859450635
AL356512.1,0.0026708788333054336
EFCAB2,0.0015051375033537109
SMYD3,0.005605820627319351
TFB2M,0.0012713199330557361
CNST,0.0017833816496851042
AHCTF1,0.010623940610087881
ZNF669,0.004621047962468616
ZNF124,0.002414302527571807
AL390728.6,0.0004482712942321401
AL390728.5,0.00593461866752727
ZNF496,0.0009551310293772523
NLRP3,0.004595553191004237
SH3BP5L,0.0007437645918442245
ZNF672,0.003616336932360056
ZNF692,0.0020418256721042596
SH3YL1,0.0012152562802690038
ACP1,0.006564610130776568
TMEM18,0.0005103137300478662
SNTG2,6.730344501523084e-05
EIPR1,0.0011440813379224892
TRAPPC12,0.0028545108607677745
ADI1,0.010473049594342003
RNASEH1,0.010613593093024194
RPS7,0.0014555452064920734
RNF144A,0.002570341766306392
LINC01871,0.0021005751934587754
LINC00299,0.04093488370965496
ID2,0.017309017948462155
KIDINS220,0.0012521396982761398
ITGB1BP1,0.00863528744136352
CPSF3,0.0044905341461267565
IAH1,5.5512962435815895e-06
ADAM17,0.03139130923402716
YWHAQ,0.04328213878788007
TAF1B,0.0062855757990607245
AC104794.3,0.0003970912994949643
KLF11,0.0008225503015204303
HPCAL1,0.007663368886629435
ODC1,0.006485752200994106
NOL10,0.01742759545655602
PDIA6,0.002937664091474476
SLC66A3,8.888996868205331e-05
ROCK2,0.005351976824221006
LPIN1,0.0063731486978181135
TRIB2,0.0013505474082357624
NBAS,0.003248566353020864
DDX1,0.00035756470589417427
FAM49A,0.10090478935487289
SMC6,0.005346665361523822
GEN1,0.0061667463582434755
LINC01376,0.006466525399408854
LINC00954,0.00032652441956049124
TTC32,0.0009954178181716825
WDR35,0.005886931245183129
LAPTM4A,0.0011178057843600879
PUM2,0.004609444522828905
RHOB,0.014962095155945742
HS1BP3,0.011881880427883185
LDAH,0.0114387887329855
KLHL29,0.0037768298010416026
ATAD2B,0.0032224574219182176
UBXN2A,0.006588875739819594
SF3B6,0.0005101966009878201
FAM228B,0.00012531000037798847
ITSN2,0.0305283903744624
NCOA1,0.05763458851314405
ADCY3,0.008663355366944812
DNAJC27,0.008497910320287448
DNMT3A,0.007589129928036651
DTNB,1.609520626691271e-05
ASXL2,0.0008843262114626327
RAB10,0.0018679968899947498
HADHA,0.000834856503903504
HADHB,0.011857955032558471
ADGRF3,0.009692830388281287
SELENOI,0.002157124858337891
CENPA,0.00967193718337572
TMEM214,0.0026995706943792447
AGBL5,0.0035244965996426934
OST4,0.002205623021328798
SLC5A6,0.005953945865462649
ATRAID,0.008262025005850469
CAD,0.0008946236150457516
MPV17,0.0025445606684362113
GTF3C2,0.0026411945580129075
EIF2B4,0.00031969823236427283
SNX17,0.001805275345875019
PPM1G,0.00635876103302999
NRBP1,0.0027448310860220685
IFT172,0.00033196307637806154
ZNF512,0.0008047136580251898
GPN1,0.004015579087398838
SUPT7L,0.0005922760305906587
SLC4A1AP,2.8522980784751797e-05
MRPL33,0.0029885657181801745
RBKS,0.002948252734668375
BABAM2,0.0026927143920884118
AC104695.2,0.002269502139955056
FOSL2,0.011654175003824652
AC104695.4,0.0012134014238952345
PLB1,0.004330520738529785
AC092164.1,0.0005403512753612653
PPP1CB,0.07663261933468413
SPDYA,0.0012219298613656293
TRMT61B,0.0014337072161789586
WDR43,0.0038615939303695557
TOGARAM2,0.0002481250615737151
CLIP4,0.010495891676374608
YPEL5,0.006708242490894096
LBH,0.003930644925403478
LCLAT1,0.00030891758895386725
MEMO1,0.004108278015724043
SPAST,0.0046656805416437725
SLC30A6,0.002490827881553731
YIPF4,0.00656786870497944
AL133245.1,0.0008379160696536662
BIRC6,0.01225191071758951
AL133243.2,0.004618559060615383
AL133243.3,0.0021542192813558798
TTC27,0.0002474616609331251
LINC00486,0.0007404551592391101
RASGRP3,0.006310153280877556
FAM98A,0.0019773942749279393
CRIM1,0.0028646321182151037
FEZ2,0.00019536969513537199
STRN,0.0026070906841892923
HEATR5B,0.001356733657982973
EIF2AK2,0.003542804768345035
CEBPZOS,0.004425482009283791
CEBPZ,0.003969024720176549
NDUFAF7,0.0035172395227859848
PRKD3,0.003753613242535605
AC006369.1,0.0032819147732244063
CDC42EP3,0.00853453285872191
RMDN2,0.0015928604598323373
ATL2,0.005430505385270991
HNRNPLL,0.006532042539835695
GALM,0.0005720666245975194
SRSF7,0.032725974572055824
DHX57,0.002127466900275053
SOS1,0.020396348460557146
MAP4K3,0.003590242211403956
MAP4K3-DT,0.0027468108162855163
THUMPD2,0.001951607489182841
SLC8A1,0.05488775775747037
EML4,0.013884510622642957
COX7A2L,0.0015647409754660333
MTA3,0.00010239257624929965
LINC02580,0.0006460092446810522
ZFP36L2,0.03513852643816621
THADA,0.005728519237208733
LRPPRC,0.0003233771533944146
PPM1B,0.05455085074008681
PREPL,0.0006732338164364655
CAMKMT,0.004099164736718144
SRBD1,0.0039260750721497465
PRKCE,0.0481639259989291
EPAS1,4.272524532688364e-06
ATP6V1E2,0.004406810442603132
RHOQ,0.0069137204708885425
AC018682.1,0.001580978978561862
PIGF,0.001054792339528715
CRIPT,0.0016015655242969866
MCFD2,0.0004156711072608899
TTC7A,0.006399960249129054
CALM2,0.005610132811258391
MSH2,0.008793638362974861
MSH6,0.0018195013701480013
FBXO11,0.004764048321599207
AC092650.1,0.007350540892185947
FOXN2,0.09671562447127095
PPP1R21,0.0011248300376735642
ASB3,0.002905265408013625
ERLEC1,0.0009543179507319872
PSME4,0.01351652004163467
ACYP2,0.003706456065923881
SPTBN1,0.0003666431850499491
RTN4,0.005558690659843179
RPS27A,0.02259978282545088
MTIF2,0.003923697264131213
CCDC88A,0.010071277741485163
CFAP36,0.0030733655592972767
PPP4R3B,0.002077118262563666
PNPT1,0.0017780384347519205
AC132153.1,0.0033655006452595225
VRK2,0.0002484285979823751
FANCL,0.0021505542744193118
BCL11A,0.002445770489773546
PAPOLG,0.015988100515791418
REL,0.009575023749126822
PEX13,0.003926208718251369
USP34,0.009714577504610866
AC016727.1,0.004852171424918646
XPO1,0.003856179355015406
CCT4,0.001135717082783636
COMMD1,0.006197431050560094
B3GNT2,0.014975075573255524
EHBP1,0.0026792469888072303
WDPCP,0.0062004287644899965
MDH1,8.939446589423598e-05
UGP2,0.0035702937739103416
VPS54,0.00251105676503698
PELI1,0.04698256143607663
AC012368.1,0.0015226485464125785
AFTPH,0.0026347612340435
SERTAD2,0.001489134650057454
LINC02245,0.002996862127655474
CEP68,0.0007417187152711097
RAB1A,0.008996942301834681
ACTR2,0.03065011534748712
SPRED2,0.00670269255215313
ETAA1,0.010025165358208023
C1D,0.0008129352557891157
PNO1,0.00039446930725918277
PPP3R1,0.009088843024008385
PLEK,0.0004980016353492255
APLF,0.0016370875551123174
ARHGAP25,0.01215001780681264
GFPT1,0.001636138308394158
NFU1,0.0059062175860569
AAK1,0.007884363290817126
ANXA4,0.0006151919686968591
GMCL1,0.0037454465521103582
SNRNP27,0.0008588686983282657
MXD1,0.0012682256810405408
PCBP1-AS1,0.004745871571251208
PCBP1,0.001217682153993458
C2orf42,0.005814534428611565
TIA1,0.0007116239853737481
SNRPG,0.001887869290184657
FAM136A,0.00234089117401035
NAGK,0.005858434940602248
MCEE,0.0007076437499898391
MPHOSPH10,0.0018644957673187965
ZNF638,0.001367565880947818
DYSF,0.009939531244684269
EXOC6B,0.008623741622209857
SFXN5,0.0015588690015466275
SMYD5,0.00027051640765944277
CCT7,0.0065936460690208636
FBXO41,0.006006409274287079
ALMS1,0.008310668452259529
DUSP11,0.004514998673500052
STAMBP,0.0019180046645052894
DGUOK,0.002934983790464055
TET3,0.005708025573113517
MOB1A,0.003430820541810036
MTHFD2,0.0013495136615952726
SLC4A5,0.003058701857806422
DCTN1,0.0027138792566063293
C2orf81,0.0010952416154695224
WDR54,0.0022216127748524743
INO80B,0.006256741434791944
WBP1,0.0008607078072520743
MOGS,0.0013762243771608237
AC005041.5,0.007413222378605318
TTC31,0.009918452784958471
AUP1,0.00034440948334918094
HTRA2,0.0025408884559701096
HK2,0.004438377227088285
POLE4,0.013327102459345395
AC007099.1,0.0029306697035221853
MRPL19,0.0016124921088321574
GCFC2,0.0026463485458603966
SUCLG1,0.0005357435911642857
TRABD2A,0.013437443735479442
TMSB10,0.014945766136158833
KCMF1,0.005145934489698964
TGOLN2,0.011445755951986035
RETSAT,0.0016809111798379364
ELMOD3,0.005526974550074171
CAPG,0.0024261324544996195
MAT2A,0.0002071315900687479
GGCX,0.0003347437738594346
VAMP8,0.0017618818676206184
VAMP5,0.000981540779576693
RNF181,0.002598120961157256
USP39,0.0006854444694712157
C2orf68,0.002645018407486856
GNLY,0.007507862224121902
ST3GAL5,0.0011754356941924915
POLR1A,0.007215984204126585
PTCD3,0.0015587253716947982
IMMT,0.007540068016982457
KDM3A,0.002972227992755143
CHMP3,0.0003430213832955435
RNF103,0.03254819242197489
RMND5A,0.002009040011709733
CD8A,0.008904603118146007
CD8B,0.023905198039433532
RGPD1,0.0013693104307878675
CYTOR,0.00040773279498938563
RGPD2,0.005527287979680398
KRCC1,0.0009154868321423645
EIF2AK3,0.00477037377857054
EIF2AK3-DT,6.366089244670333e-05
RPIA,0.002700632092262775
IGKC,0.00019224019471299992
MAL,0.0039452303003932
MRPS5,0.011731347381133255
ZNF514,0.00010826643973033312
LINC00342,0.005217542710517018
ANKRD36C,0.007450352490079365
ASTL,0.0063615034832279534
DUSP2,0.010321529466110656
STARD7,0.0027667351178785517
STARD7-AS1,0.0025980575352255028
TMEM127,0.0007947673407529243
CIAO1,0.0002718390659053153
SNRNP200,0.009123657600095344
ARID5A,0.001305304861308557
KANSL3,0.008464897799034445
CNNM4,7.695141652881392e-05
CNNM3,0.000972605540759939
ANKRD23,0.004852808489956093
SEMA4C,0.005678700977090156
ANKRD36,0.0026363627267215507
AC159540.2,0.006500629181946256
AC092683.1,0.0013696616104232203
ANKRD36B,0.0077975353151560544
COX5B,0.0013896539713706996
ACTR1B,0.0002688644234664218
C2orf92,0.0001386660810285792
ZAP70,0.001312288583264135
TMEM131,0.0021603201555317557
INPP4A,0.008923059717453993
COA5,0.0004553573993299824
UNC50,0.0009862989555255042
MGAT4A,0.0006478938683754747
TSGA10,0.00028718365736233746
AC079447.1,0.0002470784945198261
MITD1,0.003196303677153118
EIF5B,0.0019892512529005955
REV1,0.0016232938220788033
AFF3,0.00200147706436985
NPAS2,0.0034195093819780423
RPL31,0.05688609663610594
TBC1D8,0.0024221538478127747
CNOT11,0.003610711506319129
RNF149,0.010545236699839491
MAP4K4,0.0004217816545926101
IL18R1,0.011582026987588073
IL18RAP,0.0075600026961861536
MRPS9,0.017636719626723203
TGFBRAP1,0.003914865664707405
C2orf49,0.0006175027655298504
NCK2,0.0019161901102960923
UXS1,0.004085501181167864
GCC2,0.010401210100161208
LIMS1,0.002061250895517732
RANBP2,0.013779343900415665
CCDC138,0.0003954501859560494
EDAR,0.0028024398655562797
SH3RF3,0.004850448099142433
RGPD5,0.0018140023807087257
MIR4435-2HG,0.00011336548532601879
BCL2L11,0.004344305685601612
ANAPC1,0.0004940994605182387
TMEM87B,0.007481362319336425
ZC3H8,0.001420650067974987
ZC3H6,0.006121367130696535
RGPD8,0.00031442851895387304
TTL,0.00038188318791346497
POLR1B,0.0012512864628777026
SLC20A1,0.008231510333348284
IL1B,0.00020150912825692605
PSD4,0.005529277916867568
PAX8-AS1,0.00032642092538970704
CBWD2,0.006109504434003168
RABL2A,0.008650878563699758
SLC35F5,0.0033128815409717454
ACTR3,0.009563913300193027
DDX18,0.0035710375934391875
CCDC93,0.01274540445400443
INSIG2,0.0021836617513132884
DBI,0.007873449175611101
PTPN4,0.0027052795907501915
EPB41L5,0.01873643834476863
CLASP1,0.006096786618603742
AC012447.1,0.009308518892943408
NIFK-AS1,0.003031125329232897
NIFK,0.0002119240317450898
TSN,0.0032205597418425392
AC011246.1,0.0015378163421617657
GYPC,0.007531981149093795
BIN1,0.0007214152889505753
ERCC3,0.009370504220464239
AC068282.1,0.0022755434515301016
MAP3K2,0.025685203180658266
IWS1,0.0033185424999766875
WDR33,0.005643195916626754
POLR2D,0.003195419740329484
AMMECR1L,0.007171219609208508
SAP130,0.0009975682351692457
UGGT1,0.0014372639243086522
HS6ST1,0.00398619925924288
SMPD4,0.004270687498573682
MZT2B,0.0006305290389998232
IMP4,0.00296439387083068
PTPN18,0.01874470265993264
FAM168B,0.0012199773753197403
PLEKHB2,0.0047197454153381216
MZT2A,0.0003246102284262002
MGAT5,0.003536540019459207
TMEM163,0.032907154547033704
CCNT2-AS1,0.0018214219165380724
CCNT2,0.0014169954160300829
RAB3GAP1,0.039466260711973046
ZRANB3,0.0012948709476992355
R3HDM1,0.020254651448376695
UBXN4,0.0014228971835653838
MCM6,0.001392478711430792
DARS,0.025895187782812683
CXCR4,0.0183030312866981
AC114763.1,0.00106117263058788
SPOPL,0.006742379269761728
AC092620.1,0.0014215007151652163
KYNU,0.00232690721230879
ARHGAP15,0.012781662096999187
AC079793.1,0.00021996524453628534
AC092652.1,0.0013893172726705523
GTDC1,0.01632341515801466
ZEB2,0.012933548449580837
ACVR2A,0.00809318550046239
ORC4,0.0041137260042814336
MBD5,0.00693694147018639
EPC2,0.011392358453774405
AC105402.3,0.014086579309096478
KIF5C,0.0017423381696049078
MMADHC,0.007176929413884437
NMI,0.00011089086197334981
RIF1,0.00869234528602574
NEB,0.004181163190146057
ARL5A,0.007773105843999432
STAM2,0.00038583661405597834
FMNL2,0.04877514054387962
PRPF40A,0.0018735264241415612
ARL6IP6,0.0013125163001605816
LINC01876,0.0011548192959247162
AC074099.1,0.004704042407896832
NR4A2,0.026394505541527682
GPD2,0.0002079852288407561
ERMN,0.0037294210221426546
CYTIP,0.0025200855702161235
ACVR1C,0.0029287836439538884
ACVR1,0.0005416307969098153
PKP4,0.005714524990066601
WDSUB1,0.0016627587079160685
BAZ2B,0.003959288764953075
MARCH7,0.005375085324043791
CD302,0.0013000163899775314
LY75,0.00017519338302264737
RBMS1,0.014036492239237888
AC009313.1,0.00023988045440793173
TANK,0.0010997004886869795
PSMD14,0.0013336972064312592
SLC4A10,0.0031469115088077434
DPP4,0.005917154055667067
IFIH1,0.0034365950395188593
GCA,0.0015028955458250665
COBLL1,0.006349347114573666
AC019197.1,0.002252617718583668
SLC38A11,0.0020770847487918596
SCN3A,0.007595633982118337
GALNT3,0.02287353045646034
TTC21B,0.0010436460182025515
STK39,0.02852872964885724
CERS6,0.01556371120438354
FASTKD1,0.006801584142358417
PPIG,0.0018800198799194888
CCDC173,0.008066071243134345
KLHL23,0.001575151199323586
SSB,0.005405129981557665
UBR3,0.0016591768988904565
GORASP2,0.0015655169204102058
TLK1,0.0008112595275901696
METTL8,0.0004306903693609368
DYNC1I2,0.0025480259863112113
SLC25A12,0.001025291059071965
HAT1,0.004639656199524393
METAP1D,0.006405077591980895
ITGA6,0.000882734485421054
PDK1,0.004317209977118164
MAP3K20,0.0009283155173888775
SP3,0.004658126808848346
OLA1,0.012597229214485334
CIR1,0.002909220781663407
SCRN3,0.0029140216945755656
GPR155,0.0022847493060526042
AC010894.3,0.00032359132358213426
WIPF1,0.004218939316688854
ATF2,0.007631173481770729
ATP5MC3,7.475393220106118e-05
LNPK,0.012706912886981196
MTX2,0.0013674106755651313
AC079305.3,0.00295302877327656
HNRNPA3,0.012748861426224412
NFE2L2,0.002720418045595308
AC079305.1,0.000468665722031105
AGPS,0.010473732284202876
PRKRA,0.0008108132151430797
PLEKHA3,0.000779117553214756
TTN-AS1,0.00013375637247330772
TTN,0.011052432961363375
CCDC141,0.0005986662844268892
SESTD1,0.006998717790013671
CWC22,0.0006940924665393095
UBE2E3,0.0127698746673996
LINC01934,0.005252923801290214
ITGA4,0.028274966108978044
ITPRID2,0.0049247475397826085
DNAJC10,0.0016670857632094676
NCKAP1,0.008190535385474186
NUP35,0.002149712739335212
AC021851.2,0.006736433020608317
ZNF804A,0.017894581571764455
LINC01473,0.0016401348817814388
ZC3H15,0.0016375116624164016
ITGAV,0.001726777210395219
WDR75,0.004517737902694255
ASNSD1,0.003464458718423292
ANKAR,0.0021202017398884625
ORMDL1,0.0013277903408201739
PMS1,0.0022303812534043275
HIBCH,0.0006343119818441068
INPP1,0.0027377305657047763
MFSD6,0.0008108191681220013
NEMP2,0.0008714211205324022
AC006460.2,0.008456790586939138
NAB1,0.009390506133194932
GLS,0.01708398498610733
STAT1,0.004861324559924928
STAT4,0.002900311721915868
AC067945.4,0.002009020300007561
MYO1B,0.0001472516996691651
NABP1,0.008048475791884323
SLC39A10,0.007590044886323669
STK17B,0.012386166309752504
AC114760.2,0.001033189075022064
HECW2,0.0005101135405482649
GTF3C3,0.0006218975832393943
PGAP1,5.166582404376776e-05
ANKRD44,0.005737881893163366
ANKRD44-IT1,0.00024330555052849787
SF3B1,0.0034544858383712676
COQ10B,0.0009565949060389591
HSPD1,0.031336054083289634
HSPE1,0.0018937738349820302
MOB4,0.003019185608064
PLCL1,0.007576834472207003
C2orf69,0.0015557562092784639
TYW5,0.006294993239246354
MAIP1,0.00011908083689938064
KCTD18,0.0034134141711079907
BZW1,0.0027556760447399187
CLK1,8.485247780144539e-05
PPIL3,0.003948210127566994
NIF3L1,0.0008803056314081463
ORC2,0.0007828190082961236
AC005037.1,0.0012471470479972534
FAM126B,0.008998618332418594
CFLAR,0.0028272558175810067
CASP10,0.00015995058516651007
CASP8,0.021246228974849693
FLACC1,0.0011449369226285164
TRAK2,0.0015859700559165402
STRADB,0.0012212925695345967
ALS2,0.005820143961842135
SUMO1,0.0012590859571378807
NOP58,0.015264928691939277
BMPR2,0.0009689980019892489
